gene_id,rpkm
ENSG000000390688,1.00597579279533
ENSG000000391235,30.2898146975327
ENSG000000393196,8.26548984529435
ENSG000000395239,2.74875645859382
ENSG000000395603,19.0287374790302
ENSG000000396501,6.94787299914638
ENSG000000402756,30.2937532797696
ENSG000000403417,5.46922583347695
ENSG000000404872,8.29165832579093
ENSG000000405314,8.46031047099998
ENSG000000406332,24.3700138263231
ENSG000000413575,54.6531084721802
ENSG000000418020,14.7234346236525
ENSG000000419825,0.899037394209853
ENSG000000419885,5.79705724164637
ENSG000000424453,7.39249379942111
ENSG000000424935,1.68816977599456
ENSG000000427531,79.5247205568331
ENSG000000430933,5.48992764411441
ENSG000000431430,1.80223509509161
ENSG000000433551,27.5906197051715
ENSG000000435145,17.9600860852189
ENSG00000043591,0.355207655140598
ENSG00000044090,5.96819947334044
ENSG000000441150,26.0212901207215
ENSG00000044574,56.7070218162296
ENSG000000466042,32.877343015515
ENSG000000470564,5.96265806863768
ENSG000000471885,13.0475469288795
ENSG000000473155,51.2918610556057
ENSG000000474103,53.1209526323716
ENSG000000474573,0.03880861
ENSG000000476211,10.5052210729355
ENSG000000478491,14.0675293907714
ENSG000000479323,22.3363407854472
ENSG000000481620,22.3037738888536
ENSG000000483921,10.2799782608417
ENSG00000048544,27.2879037628139
ENSG000000486493,6.64214316216017
ENSG000000487408,3.91102148352208
ENSG000000488286,26.7265549222213
ENSG000000489916,11.0061267153655
ENSG000000491305,6.79787885496033
ENSG000000492392,5.48864098024442
ENSG000000492452,49.5882855177709
ENSG000000493235,5.64998663683607
ENSG00000049449,10.330532123793
ENSG000000495406,0.0037859686
ENSG000000495410,53.3273176833813
ENSG000000496563,37.8763702960054
ENSG000000497597,1.78631925205929
ENSG000000498603,19.6250625280463
ENSG000000501307,9.80126943957863
ENSG000000501657,0.38480130043281
ENSG00000050344,7.74399109973263
ENSG000000503931,14.08441336786
ENSG000000504053,8.58035429871268
ENSG000000504265,13.8017656498941
ENSG000000507305,0.025124047
ENSG000000508206,3.70851997424414
ENSG000000510090,5.98626169160751
ENSG000000511084,9.66016117883996
ENSG000000511288,1.15694066158812
ENSG000000515230,24.0622611496283
ENSG000000516200,11.5672820781068
ENSG000000521264,3.68778768530637
ENSG000000527231,27.8129148270826
ENSG000000527493,10.8946436623486
ENSG000000528022,21.5350484837528
ENSG000000528414,6.87929514021054
ENSG000000533712,39.7045792670778
ENSG00000053372,55.6429828578592
ENSG000000535012,7.58929437984523
ENSG000000537475,3.06368699462637
ENSG000000539000,6.59136380833315
ENSG000000541183,59.0748086815817
ENSG000000541487,36.6604330968575
ENSG000000542671,11.0322085126988
ENSG000000542825,6.34127119039632
ENSG000000543563,0.01482502
ENSG000000545237,11.3227099993483
ENSG00000054598,55.8678844866172
ENSG000000546113,5.04227708894661
ENSG000000549650,10.7697845911802
ENSG000000550440,81.7798731681297
ENSG000000550706,32.6250147491262
ENSG000000551305,57.745178699611
ENSG000000551478,5.91409023914606
ENSG000000551639,13.5592124430196
ENSG000000552088,15.0842962901497
ENSG000000552112,20.9490817140654
ENSG000000553326,12.7237902878905
ENSG000000554839,10.5162387037595
ENSG000000559175,20.9190169661503
ENSG00000056050,25.6318518890404
ENSG000000560975,35.9486483024087
ENSG000000565580,0.685002040123128
ENSG000000570195,7.97853910799179
ENSG000000572522,14.1430355748067
ENSG000000572944,5.74262568009258
ENSG000000576086,86.3036261624088
ENSG000000576575,0.0433603576861319
ENSG000000576635,12.2199949861217
ENSG00000057757,46.1715755124733
ENSG00000058056,8.64769046247815
ENSG000000580635,12.071521513545
ENSG000000580854,0.318568399021715
ENSG000000580916,4.52627918019058
ENSG00000058262,53.7754018869392
ENSG000000582727,9.90114219785828
ENSG000000586005,12.3633125520488
ENSG000000586684,5.92995663944954
ENSG000000587290,9.86918856559772
ENSG000000587994,13.3550312410898
ENSG000000588041,51.7639277974722
ENSG000000591226,5.48294142599322
ENSG000000593782,1.110664061
ENSG00000059573,78.2648859569978
ENSG00000059588,28.4532535920813
ENSG000000597280,2.90029462678759
ENSG00000059758,7.24515419674438
ENSG000000598045,0.706814637643427
ENSG000000600696,3.75184736837596
ENSG000000601382,47.4066551792614
ENSG000000602376,22.5543870047249
ENSG000000603393,39.2668970558543
ENSG000000604916,11.8183351988422
ENSG000000606569,16.9112254181244
ENSG000000606882,46.9831441943209
ENSG000000607181,0.00129578457638111
ENSG000000607494,18.6120214826746
ENSG000000607628,41.8461164324875
ENSG000000609717,3.69617336780819
ENSG000000609824,21.4941713295234
ENSG000000612737,2.90158184494649
ENSG000000616764,12.1835897084083
ENSG000000617942,59.7319639131416
ENSG000000619182,7.29409855597808
ENSG00000061936,8.7234687097089
ENSG000000619875,6.40543916280406
ENSG000000621945,30.9095611518886
ENSG000000625823,0.989966798813126
ENSG000000625987,5.62998891692166
ENSG000000626508,31.3436317041574
ENSG000000627162,10.7996329122479
ENSG00000062725,9.01987477611018
ENSG000000628223,22.5529796234998
ENSG000000630467,49.3509571886392
ENSG000000631772,232.529388408398
ENSG00000063180,5.04640711443282
ENSG000000632442,90.1257839461847
ENSG000000632454,5.87349370922017
ENSG000000633223,23.4864817528965
ENSG00000063660,2.95356995794901
ENSG000000638542,8.90445565098
ENSG000000639785,9.25373893792974
ENSG000000640121,3.74329532495889
ENSG000000640427,1.10834511195167
ENSG000000641024,34.4739621072689
ENSG000000641150,22.0958425259202
ENSG000000642050,0.106794532675384
ENSG000000643131,18.6616499588788
ENSG000000643935,11.6723607284922
ENSG000000644193,40.7762538505208
ENSG000000644903,10.8330310800331
ENSG000000645454,17.8460468579353
ENSG000000646017,5.21055296311973
ENSG000000646076,24.1570739676662
ENSG000000646513,10.2157012842472
ENSG000000646520,6.01259880430788
ENSG000000646664,9.20157020903287
ENSG000000647031,15.3153872614215
ENSG000000649325,6.16310446655589
ENSG000000649337,8.95775591666908
ENSG000000649618,18.2269104950997
ENSG000000649956,40.4097757906109
ENSG000000649993,10.3556316613008
ENSG000000650006,32.5726245103687
ENSG000000650543,9.41209730538266
ENSG00000065057,16.1783980155567
ENSG000000650606,11.9813990756564
ENSG000000651350,6.99593753009405
ENSG000000651508,84.8740048091639
ENSG000000651541,86.4233671734856
ENSG000000651835,19.808874357679
ENSG000000652439,26.9020110890759
ENSG000000652680,35.5458608215985
ENSG00000065308,4.97564907738809
ENSG00000065320,6.28456046300022
ENSG000000653286,30.3828906668691
ENSG000000654274,60.4541128068691
ENSG000000654570,8.16970921448767
ENSG000000654859,5.7289602916169
ENSG00000065491,7.90635261781619
ENSG00000065518,41.1506842033053
ENSG000000655260,51.5189758723672
ENSG000000655487,65.1728087338325
ENSG000000655594,15.4392871614101
ENSG000000656002,14.7674330700367
ENSG000000656133,30.6311924610653
ENSG000000656188,0.078200657
ENSG000000656650,8.0597287077649
ENSG000000658021,7.24949058598564
ENSG000000658093,9.25476303218288
ENSG00000065833,18.8339916828043
ENSG000000658825,5.96299279893334
ENSG000000659111,53.9876781442196
ENSG000000660271,17.6853277548736
ENSG000000660444,31.1795391770413
ENSG000000661174,31.3001679792506
ENSG000000661352,9.36615018010426
ENSG000000661360,9.68887916443004
ENSG000000662484,2.52442308809493
ENSG000000663224,15.0614209078306
ENSG00000066422,10.2179526728714
ENSG000000664552,18.8291578840821
ENSG00000066557,35.5053662968696
ENSG000000666518,24.2682515067401
ENSG000000666543,12.9876287252237
ENSG000000666974,10.1061649585358
ENSG00000066777,7.69286894703443
ENSG000000668555,15.5359248461673
ENSG000000669260,19.2782862429899
ENSG000000670576,33.9899729121936
ENSG000000670641,30.2873008303598
ENSG000000670824,6.29219389026047
ENSG000000671136,4.74172654763137
ENSG000000671416,12.1766470252008
ENSG00000067167,46.6270884038602
ENSG00000067182,7.57084251255748
ENSG000000672084,9.94825796599492
ENSG000000672257,150.753473789956
ENSG00000067248,21.891923361873
ENSG000000673343,15.0076426811437
ENSG000000673693,7.92158396373579
ENSG00000067533,16.7916013655627
ENSG000000675600,222.352291429602
ENSG000000675960,14.6294667059907
ENSG00000067704,92.1849850673068
ENSG000000677153,2.71254946474147
ENSG000000678362,3.22219181984397
ENSG00000067900,10.6937455714375
ENSG000000679553,26.3566085016016
ENSG000000680287,7.49930052183202
ENSG000000680788,10.7237678542575
ENSG000000680974,12.1147522788428
ENSG000000681204,29.6202475273031
ENSG000000681374,4.42626756073812
ENSG000000683057,9.32467113515105
ENSG000000683838,11.9747470696879
ENSG000000684892,15.4100050644315
ENSG000000686508,4.24466743291173
ENSG000000686545,12.6024780536814
ENSG00000068697,39.8659777603347
ENSG000000687454,15.4170732938416
ENSG000000687842,10.4845857111881
ENSG000000687966,26.0327233222984
ENSG000000688784,16.171413958477
ENSG000000689039,11.1232598689216
ENSG000000689123,22.9583847767581
ENSG000000689713,4.13510461878121
ENSG000000689763,0.107378600625037
ENSG000000690115,14.652068724711
ENSG000000692481,61.5966604969343
ENSG000000692752,256.7851797093
ENSG000000693296,19.1626156275432
ENSG000000693451,28.1688960851309
ENSG000000693994,0.447321443313069
ENSG00000069482,28.349226
ENSG000000697020,6.38495839932344
ENSG000000698490,60.365982192761
ENSG000000698695,3.21185810152213
ENSG000000699561,10.5356296013732
ENSG000000699745,1.47722185407526
ENSG000000699982,24.1044443334679
ENSG000000700108,9.09280088023233
ENSG00000070018,13.0151398705375
ENSG000000700471,11.209848182968
ENSG000000700614,33.4905807314992
ENSG000000700816,7.03576838825528
ENSG000000700873,60.3693469094077
ENSG000000703663,4.19052158779132
ENSG000000703675,8.93245264668517
ENSG00000070404,1.70708200597096
ENSG000000704139,21.3203632034852
ENSG000000704237,22.1819770783407
ENSG000000704954,8.93393520195159
ENSG000000706104,16.0984724318075
ENSG000000706144,12.4517662343645
ENSG000000707181,11.4624393636804
ENSG00000070761,22.4597841052825
ENSG00000070770,23.4624359559538
ENSG000000707856,23.4171971201169
ENSG000000708148,27.4915470432061
ENSG000000708315,47.4317613935571
ENSG000000708822,6.81559732952396
ENSG00000070950,13.156219846574
ENSG000000709615,18.6513866609565
ENSG000000710513,11.5108378416424
ENSG000000710546,14.7163219786955
ENSG000000710820,97.8372280633156
ENSG000000711276,20.1322812793777
ENSG000000712435,9.80570569057527
ENSG000000712821,0.762421045925981
ENSG000000714621,15.1740807946443
ENSG000000715373,7.90485501521373
ENSG000000715393,42.1829451795234
ENSG000000715751,7.02044010706498
ENSG000000716266,32.1152260944777
ENSG000000717945,30.1773303092277
ENSG000000718946,18.0987414607278
ENSG000000719671,1.98363011918068
ENSG000000719940,29.3246604870757
ENSG000000720416,19.0405631470924
ENSG000000720422,17.633843884639
ENSG000000720623,11.9334253896285
ENSG000000721103,8.77526062433718
ENSG000000721345,4.07177240021375
ENSG000000721352,6.44805698157046
ENSG000000722108,21.0713279604671
ENSG000000722742,38.6706989199283
ENSG000000723106,7.04072446992123
ENSG000000723642,17.3662766197936
ENSG000000724014,10.4016725580421
ENSG00000072415,7.08192954520584
ENSG000000724226,5.60778602055244
ENSG000000725719,23.6051893165686
ENSG000000726828,2.12427778826931
ENSG000000727368,6.8103046030534
ENSG000000727566,6.81216032162542
ENSG000000728037,25.4869638777181
ENSG000000728324,2.97343798195817
ENSG000000728490,10.0041712191583
ENSG000000728644,6.90417837928787
ENSG00000072958,6.76495394612927
ENSG000000730084,22.0244219767007
ENSG000000730501,12.1623025087416
ENSG000000730605,15.7437988893605
ENSG000000731113,77.3004002513685
ENSG000000731693,12.126477800927
ENSG000000733503,2.70204149775176
ENSG000000735367,16.34399094827
ENSG000000735786,15.8477710754227
ENSG000000736142,14.5313902114182
ENSG000000737124,9.81422125902158
ENSG000000737925,12.356481817253
ENSG000000738494,2.13213087502582
ENSG000000739217,18.8590679993679
ENSG000000739698,15.7974555379595
ENSG000000740548,8.24409628715597
ENSG000000740714,184.677532640808
ENSG00000074181,4.31210410896048
ENSG00000074201,45.0109147800305
ENSG000000742669,6.79627658054697
ENSG000000743170,1.66995999099757
ENSG000000743192,14.1737354170891
ENSG000000743566,11.0981074131421
ENSG000000744163,0.340974614023702
ENSG000000745271,1.26473922939507
ENSG000000745823,22.6309545499683
ENSG000000745903,5.0197985250301
ENSG000000746038,10.8019170187546
ENSG000000746962,67.3028221542353
ENSG000000747554,7.70081438013518
ENSG00000074842,44.9857094813102
ENSG000000748550,2.70480470417039
ENSG00000075089,16.7694095155281
ENSG00000075131,31.2992243139197
ENSG000000751423,26.782540371108
ENSG000000751510,26.6382082395338
ENSG00000075188,16.9608880526553
ENSG000000752130,1.09128799498432
ENSG000000752188,18.2636203563391
ENSG000000752233,5.11969529424203
ENSG000000752346,11.9126377057768
ENSG000000752393,27.4294634511704
ENSG000000752928,19.0450023198259
ENSG000000753361,7.91236728619448
ENSG000000754137,15.7099365427911
ENSG000000754152,68.411814727286
ENSG000000754202,2.49214737681115
ENSG00000075461,0.16029994190661
ENSG000000755394,3.04078646917028
ENSG000000755686,4.78885503947784
ENSG000000756187,22.4181435765177
ENSG000000756244,341.838006565297
ENSG00000075643,3.44707475876619
ENSG000000757027,8.32058419818072
ENSG000000757110,7.32949158402478
ENSG000000757852,54.7088513947933
ENSG000000757900,7.24905318887027
ENSG000000758561,20.5702169936925
ENSG000000759142,13.1499569105594
ENSG000000759452,9.11231984034318
ENSG00000076003,64.5334607915175
ENSG00000076043,14.2990337003585
ENSG000000761081,17.1829247834521
ENSG000000762014,6.16117968724517
ENSG000000762424,7.21513143845363
ENSG000000762480,70.2794221075755
ENSG000000763210,6.34219549757998
ENSG00000076356,1.58244931064955
ENSG000000763826,27.2179928712579
ENSG000000766044,11.7672898702035
ENSG00000076650,7.21107556333508
ENSG000000766858,6.91835165091413
ENSG000000767066,4.21172731843901
ENSG00000076826,4.33623651911319
ENSG000000768649,1.25105042997655
ENSG000000769241,9.65570706150421
ENSG000000769287,4.50731509904764
ENSG000000769445,2.41001575150458
ENSG000000769847,10.6240394069865
ENSG000000770440,7.3653596930551
ENSG000000771508,4.02380149990666
ENSG000000771520,62.3440674513533
ENSG000000772327,9.48665193212208
ENSG000000772357,23.3122604221738
ENSG000000772383,1.71346651954841
ENSG000000772544,23.3050438052435
ENSG00000077312,60.5158991539081
ENSG00000077348,35.9821476452765
ENSG000000773805,10.104657972386
ENSG000000774205,0.007774803381791
ENSG000000774634,6.00353511777534
ENSG00000077514,14.4502514514164
ENSG000000775222,1.74550362977339
ENSG000000775497,38.0761876323595
ENSG000000775853,8.64102054250317
ENSG000000777829,6.71129069433493
ENSG000000779428,3.54212082179399
ENSG000000780189,0.13971022021208
ENSG000000780536,1.85775824190486
ENSG000000780702,6.52406868153286
ENSG000000781403,34.1704146716841
ENSG000000781422,3.05733575265139
ENSG000000781773,5.64700481220322
ENSG00000078237,8.67667726944486
ENSG000000782466,10.4257478266801
ENSG000000782694,3.27761203852244
ENSG000000783049,13.0935056623055
ENSG00000078401,0.105759681870242
ENSG000000786181,30.8167699932413
ENSG000000786683,80.3263899204302
ENSG000000786747,16.8427215719366
ENSG000000787474,18.5645873028707
ENSG000000788042,2.17921422861364
ENSG000000788086,23.8884607886582
ENSG000000789025,4.78559354196146
ENSG000000791341,7.23414973474221
ENSG000000791507,4.72138494912016
ENSG000000792153,10.8477669474987
ENSG000000792465,131.749047099982
ENSG00000079257,7.1268299512117
ENSG000000793134,6.34766257813455
ENSG000000793324,25.5011731525429
ENSG000000793873,11.4773871905828
ENSG00000079432,6.67203704770943
ENSG000000794592,38.386973706089
ENSG00000079462,25.113475291688
ENSG000000796162,29.7310719220501
ENSG000000796917,5.37027956352951
ENSG000000797395,25.5640255508827
ENSG000000797854,68.6261817514572
ENSG000000798198,14.9221867728909
ENSG000000799314,8.52646152876031
ENSG000000799503,5.00290460164395
ENSG000000801894,7.09941058297251
ENSG00000080200,6.43060341985568
ENSG000000803457,18.9766361764995
ENSG00000080371,6.16503526490254
ENSG000000805033,3.61508591480408
ENSG00000080608,25.5967965948008
ENSG000000808158,6.3547145025145
ENSG00000080819,24.5299984054778
ENSG000000808226,13.4087430456291
ENSG000000808391,9.6651818712774
ENSG000000808457,2.12865092172625
ENSG000000809862,15.7417285908498
ENSG000000810193,7.19767572586606
ENSG00000081041,0.32132702184726
ENSG00000081051,0.006414483
ENSG000000810874,8.12556603475421
ENSG000000811541,51.375233183887
ENSG000000811778,6.92747430284015
ENSG000000813072,10.0402156542275
ENSG000000813200,7.62176166936021
ENSG000000817211,24.4005582905262
ENSG000000817606,2.36529569983368
ENSG000000818035,6.96786941143467
ENSG000000818701,15.3682226924101
ENSG000000819133,4.27689638587086
ENSG000000820146,5.04787492837419
ENSG00000082068,7.80496537933481
ENSG000000821537,14.6473287775658
ENSG000000822122,8.43513240812071
ENSG000000822137,16.6439742819716
ENSG000000823977,6.91594286800837
ENSG000000825157,10.5655469581937
ENSG00000082516,24.694141401089
ENSG000000826415,23.9531663894353
ENSG000000826844,0.138050526289699
ENSG000000827014,12.0838652181235
ENSG000000827811,5.49703884185917
ENSG000000828059,6.99601709688258
ENSG000000828986,50.0580576420441
ENSG000000829969,8.39311667782662
ENSG00000083093,8.8159876784496
ENSG00000083168,14.1822640126235
ENSG000000832237,7.31531274382863
ENSG000000834446,17.4473487656587
ENSG000000834571,8.24831647453348
ENSG000000835204,21.6862742572761
ENSG000000835355,11.8753371349395
ENSG00000083635,6.46118984083143
ENSG000000837202,16.7991428685084
ENSG00000083845,208.563342310424
ENSG000000838573,15.1595559779133
ENSG000000838962,17.4719247814414
ENSG00000083937,34.1139324191623
ENSG000000840701,17.1541472371083
ENSG000000840726,8.70567155613305
ENSG00000084073,37.26918392457
ENSG000000840903,101.404145388113
ENSG00000084092,15.2517885706792
ENSG000000840936,9.45075665905975
ENSG000000842076,112.948283096977
ENSG000000842346,57.0305243167504
ENSG000000844443,6.38045293645691
ENSG00000084463,21.9865491510317
ENSG000000846367,0.0167249090908393
ENSG000000846525,55.3274679113456
ENSG000000846765,6.17173455669356
ENSG000000846935,21.1860756300764
ENSG000000847314,3.15538381689216
ENSG000000847330,39.3382527992392
ENSG000000847541,38.4963051364875
ENSG000000847640,3.32025408118795
ENSG000000847743,24.3106096481621
ENSG000000851171,0.552335783933223
ENSG000000852313,20.8209596283776
ENSG000000852745,4.74237431176961
ENSG000000853773,18.122587611394
ENSG000000854335,7.1864711589768
ENSG000000854494,13.884480518082
ENSG000000854915,10.8972672053042
ENSG000000855119,11.0957045507137
ENSG000000855145,0.494003970274613
ENSG000000856623,57.6087466284304
ENSG000000857192,30.5609852673509
ENSG000000857335,30.1265695471465
ENSG000000857604,32.1727633255066
ENSG000000858402,23.8435290466136
ENSG00000085871,7.42402573096746
